pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
58130,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631727100CE,CE,NIFTY17MAR2627100.00CE,,26000,,,,,,5,65,1458225000,-1,2,2710000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,75.0,Cash,,0,1,1801.0,65,81640.0,2075.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57537,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631720800CE,CE,NIFTY17MAR2620800.00CE,,26000,,,,,,5,65,1458225000,-1,2,2080000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,235905.0,Cash,,1,1,1801.0,65,0.0,290835.0,180975.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
49782,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631718950CE,CE,NIFTY17MAR2618950.00CE,,26000,,,,,,5,65,1458225000,-1,2,1895000.0,NSE,OPTIDX,1458225000,1457568000,1458225000,1457568000,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,420835.0,Cash,,1,1,1801.0,65,0.0,475765.0,365905.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57624,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631721850CE,CE,NIFTY17MAR2621850.00CE,,26000,,,,,,5,65,1458225000,-1,2,2185000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,130945.0,Cash,,0,1,1801.0,65,0.0,185870.0,76020.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58009,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631726500CE,CE,NIFTY17MAR2626500.00CE,,26000,,,,,,5,65,1458225000,-1,2,2650000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,90.0,Cash,,0,1,1801.0,65,1249240.0,2090.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57790,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631723850PE,PE,NIFTY17MAR2623850.00PE,,26000,,,,,,5,65,1458225000,-1,2,2385000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,73295.0,Cash,,0,1,1801.0,65,290550.0,127990.0,18600.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58277,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631730050CE,CE,NIFTY17MAR2630050.00CE,,26000,,,,,,5,65,1458225000,-1,2,3005000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57534,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631720750CE,CE,NIFTY17MAR2620750.00CE,,26000,,,,,,5,65,1458225000,-1,2,2075000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,240900.0,Cash,,1,1,1801.0,65,0.0,295830.0,185970.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58260,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729600PE,PE,NIFTY17MAR2629600.00PE,,26000,,,,,,5,65,1458225000,-1,2,2960000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,642640.0,Cash,,1,1,1801.0,65,0.0,697570.0,587710.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58321,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631731150CE,CE,NIFTY17MAR2631150.00CE,,26000,,,,,,5,65,1458225000,-1,2,3115000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58239,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729100CE,CE,NIFTY17MAR2629100.00CE,,26000,,,,,,5,65,1458225000,-1,2,2910000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58266,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729750PE,PE,NIFTY17MAR2629750.00PE,,26000,,,,,,5,65,1458225000,-1,2,2975000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,657625.0,Cash,,1,1,1801.0,65,0.0,712555.0,602695.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
43720,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631719250PE,PE,NIFTY17MAR2619250.00PE,,26000,,,,,,5,65,1458225000,-1,2,1925000.0,NSE,OPTIDX,1458225000,1457136000,1458225000,1457136000,0,0,0,0,0,,0,0,1457887033,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58214,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631728550CE,CE,NIFTY17MAR2628550.00CE,,26000,,,,,,5,65,1458225000,-1,2,2855000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57980,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631726050PE,PE,NIFTY17MAR2626050.00PE,,26000,,,,,,5,65,1458225000,-1,2,2605000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,264000.0,Cash,,0,1,1801.0,65,1235.0,318930.0,209070.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57827,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631724350PE,PE,NIFTY17MAR2624350.00PE,,26000,,,,,,5,65,1458225000,-1,2,2435000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,120185.0,Cash,,0,1,1801.0,65,111085.0,175115.0,65255.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
71602,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631720150CE,CE,NIFTY17MAR2620150.00CE,,26000,,,,,,5,65,1458225000,-1,2,2015000.0,NSE,OPTIDX,1458225000,1456444800,1458225000,1456444800,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,300880.0,Cash,,1,1,1801.0,65,0.0,355810.0,245950.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58286,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631730250PE,PE,NIFTY17MAR2630250.00PE,,26000,,,,,,5,65,1458225000,-1,2,3025000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,707590.0,Cash,,1,1,1801.0,65,0.0,762520.0,652660.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58112,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631726950PE,PE,NIFTY17MAR2626950.00PE,,26000,,,,,,5,65,1458225000,-1,2,2695000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,378865.0,Cash,,0,1,1801.0,65,0.0,433795.0,323935.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58098,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631726850PE,PE,NIFTY17MAR2626850.00PE,,26000,,,,,,5,65,1458225000,-1,2,2685000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,368870.0,Cash,,0,1,1801.0,65,0.0,423800.0,313940.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58293,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631730450CE,CE,NIFTY17MAR2630450.00CE,,26000,,,,,,5,65,1458225000,-1,2,3045000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57878,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631724850PE,PE,NIFTY17MAR2624850.00PE,,26000,,,,,,5,65,1458225000,-1,2,2485000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,169635.0,Cash,,0,1,1801.0,65,45695.0,224565.0,114705.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57991,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631726150CE,CE,NIFTY17MAR2626150.00CE,,26000,,,,,,5,65,1458225000,-1,2,2615000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,110.0,Cash,,0,1,1801.0,65,257985.0,2110.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57893,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631725150CE,CE,NIFTY17MAR2625150.00CE,,26000,,,,,,5,65,1458225000,-1,2,2515000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,285.0,Cash,,0,1,1801.0,65,590135.0,2285.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58257,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729550CE,CE,NIFTY17MAR2629550.00CE,,26000,,,,,,5,65,1458225000,-1,2,2955000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
49779,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631718850PE,PE,NIFTY17MAR2618850.00PE,,26000,,,,,,5,65,1458225000,-1,2,1885000.0,NSE,OPTIDX,1458225000,1457568000,1458225000,1457568000,0,0,0,0,0,,0,0,1457887035,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57857,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631724550CE,CE,NIFTY17MAR2624550.00CE,,26000,,,,,,5,65,1458225000,-1,2,2455000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,805.0,Cash,,0,1,1801.0,65,1178520.0,2805.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58313,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631730950CE,CE,NIFTY17MAR2630950.00CE,,26000,,,,,,5,65,1458225000,-1,2,3095000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58161,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631727650PE,PE,NIFTY17MAR2627650.00PE,,26000,,,,,,5,65,1458225000,-1,2,2765000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,448840.0,Cash,,0,1,1801.0,65,65.0,503770.0,393910.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58135,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631727200PE,PE,NIFTY17MAR2627200.00PE,,26000,,,,,,5,65,1458225000,-1,2,2720000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,403855.0,Cash,,0,1,1801.0,65,0.0,458785.0,348925.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
38372,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631720000PE,PE,NIFTY17MAR2620000.00PE,,26000,,,,,,5,65,1458225000,-1,2,2000000.0,NSE,OPTIDX,1458225000,1456876800,1458225000,1456876800,0,0,0,0,0,,0,0,1457887032,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58267,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729800CE,CE,NIFTY17MAR2629800.00CE,,26000,,,,,,5,65,1458225000,-1,2,2980000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57881,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631724900PE,PE,NIFTY17MAR2624900.00PE,,26000,,,,,,5,65,1458225000,-1,2,2490000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,174215.0,Cash,,0,1,1801.0,65,223015.0,229145.0,119285.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58318,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631731050PE,PE,NIFTY17MAR2631050.00PE,,26000,,,,,,5,65,1458225000,-1,2,3105000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,787530.0,Cash,,1,1,1801.0,65,0.0,842460.0,732600.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58243,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729200CE,CE,NIFTY17MAR2629200.00CE,,26000,,,,,,5,65,1458225000,-1,2,2920000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
56846,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631718550PE,PE,NIFTY17MAR2618550.00PE,,26000,,,,,,5,65,1458225000,-1,2,1855000.0,NSE,OPTIDX,1458225000,1457827200,1458225000,1457827200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57895,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631725200CE,CE,NIFTY17MAR2625200.00CE,,26000,,,,,,5,65,1458225000,-1,2,2520000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,245.0,Cash,,0,1,1801.0,65,4953580.0,2245.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
49778,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631718850CE,CE,NIFTY17MAR2618850.00CE,,26000,,,,,,5,65,1458225000,-1,2,1885000.0,NSE,OPTIDX,1458225000,1457568000,1458225000,1457568000,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,430830.0,Cash,,1,1,1801.0,65,0.0,485760.0,375900.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58271,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729900CE,CE,NIFTY17MAR2629900.00CE,,26000,,,,,,5,65,1458225000,-1,2,2990000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57867,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631724600CE,CE,NIFTY17MAR2624600.00CE,,26000,,,,,,5,65,1458225000,-1,2,2460000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,750.0,Cash,,0,1,1801.0,65,4011800.0,2750.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
56845,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631718550CE,CE,NIFTY17MAR2618550.00CE,,26000,,,,,,5,65,1458225000,-1,2,1855000.0,NSE,OPTIDX,1458225000,1457827200,1458225000,1457827200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,460820.0,Cash,,1,1,1801.0,65,0.0,515750.0,405890.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58224,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631728700PE,PE,NIFTY17MAR2628700.00PE,,26000,,,,,,5,65,1458225000,-1,2,2870000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,552705.0,Cash,,1,1,1801.0,65,0.0,607635.0,497775.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
56829,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631718400CE,CE,NIFTY17MAR2618400.00CE,,26000,,,,,,5,65,1458225000,-1,2,1840000.0,NSE,OPTIDX,1458225000,1457827200,1458225000,1457827200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,475815.0,Cash,,1,1,1801.0,65,0.0,530745.0,420885.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58016,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631726550PE,PE,NIFTY17MAR2626550.00PE,,26000,,,,,,5,65,1458225000,-1,2,2655000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,321870.0,Cash,,0,1,1801.0,65,65.0,376800.0,266940.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58314,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631730950PE,PE,NIFTY17MAR2630950.00PE,,26000,,,,,,5,65,1458225000,-1,2,3095000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,777535.0,Cash,,1,1,1801.0,65,0.0,832465.0,722605.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57679,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631722700CE,CE,NIFTY17MAR2622700.00CE,,26000,,,,,,5,65,1458225000,-1,2,2270000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,55135.0,Cash,,0,1,1801.0,65,56940.0,108090.0,2180.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58154,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631727500PE,PE,NIFTY17MAR2627500.00PE,,26000,,,,,,5,65,1458225000,-1,2,2750000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,433845.0,Cash,,0,1,1801.0,65,3965.0,488775.0,378915.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57789,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631723850CE,CE,NIFTY17MAR2623850.00CE,,26000,,,,,,5,65,1458225000,-1,2,2385000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,3900.0,Cash,,0,1,1801.0,65,1246380.0,5900.0,1900.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
59394,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631718150PE,PE,NIFTY17MAR2618150.00PE,,26000,,,,,,5,65,1458225000,-1,2,1815000.0,NSE,OPTIDX,1458225000,1458086400,1458225000,1458086400,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57794,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631723950PE,PE,NIFTY17MAR2623950.00PE,,26000,,,,,,5,65,1458225000,-1,2,2395000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,82460.0,Cash,,0,1,1801.0,65,293475.0,137320.0,27600.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
43708,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631718600CE,CE,NIFTY17MAR2618600.00CE,,26000,,,,,,5,65,1458225000,-1,2,1860000.0,NSE,OPTIDX,1458225000,1457740800,1458225000,1457740800,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,455820.0,Cash,,1,1,1801.0,65,0.0,510750.0,400890.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
43731,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631719500CE,CE,NIFTY17MAR2619500.00CE,,26000,,,,,,5,65,1458225000,-1,2,1950000.0,NSE,OPTIDX,1458225000,1457136000,1458225000,1457136000,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,365855.0,Cash,,1,1,1801.0,65,0.0,420785.0,310925.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58255,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729500CE,CE,NIFTY17MAR2629500.00CE,,26000,,,,,,5,65,1458225000,-1,2,2950000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57871,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631724700CE,CE,NIFTY17MAR2624700.00CE,,26000,,,,,,5,65,1458225000,-1,2,2470000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,610.0,Cash,,0,1,1801.0,65,4758000.0,2610.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58235,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631729000CE,CE,NIFTY17MAR2629000.00CE,,26000,,,,,,5,65,1458225000,-1,2,2900000.0,NSE,OPTIDX,1458225000,1455235200,1458225000,1455235200,0,0,0,0,0,,0,0,1457887036,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
48526,XX,nse_fo,OPTIDX,NIFTY,NIFTY2631719200CE,CE,NIFTY17MAR2619200.00CE,,26000,,,,,,5,65,1458225000,-1,2,1920000.0,NSE,OPTIDX,1458225000,1457481600,1458225000,1457481600,0,0,0,0,0,,0,0,1457888468,,,,,,,,,,FO,,,,,,,1458172800.0,1458225000.0,,,,395845.0,Cash,,1,1,1801.0,65,0.0,450775.0,340915.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
