pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
882010,,bse_fo,IO,SENSEX,SENSEX2631968200PE,PE,SENSEX19MAR2668200.00PE,,1,,,SENSEX2631968200PE,,,5,20,1773944999,1,2,6820000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,2005.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
886441,,bse_fo,IO,SENSEX,SENSEX2631965200CE,CE,SENSEX19MAR2665200.00CE,,1,,,SENSEX2631965200CE,,,5,20,1773944999,1,2,6520000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,1,1,0.0,20,0,1178500.0,700170.0,1,1,1,0,0,1,0,-1,1,0,1000
850969,,bse_fo,IO,SENSEX,SENSEX2631980000CE,CE,SENSEX19MAR2680000.00CE,,1,,,SENSEX2631980000CE,,,5,20,1773944999,1,2,8000000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,408740,4220.0,3625.0,1,1,1,0,0,1,0,-1,1,0,1000
879100,,bse_fo,IO,SENSEX,SENSEX2631970300CE,CE,SENSEX19MAR2670300.00CE,,1,,,SENSEX2631970300CE,,,5,20,1773944999,1,2,7030000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,675165.0,197315.0,1,1,1,0,0,1,0,-1,1,0,1000
853983,,bse_fo,IO,SENSEX,SENSEX2631989700PE,PE,SENSEX19MAR2689700.00PE,,1,,,SENSEX2631989700PE,,,5,20,1773944999,1,2,8970000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,1744660.0,1266330.0,1,1,1,0,0,1,0,-1,1,0,1000
850642,,bse_fo,IO,SENSEX,SENSEX2631986100PE,PE,SENSEX19MAR2686100.00PE,,1,,,SENSEX2631986100PE,,,5,20,1773944999,1,2,8610000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,1384990.0,906660.0,1,1,1,0,0,1,0,-1,1,0,1000
884899,,bse_fo,IO,SENSEX,SENSEX2631967100PE,PE,SENSEX19MAR2667100.00PE,,1,,,SENSEX2631967100PE,,,5,20,1773944999,1,2,6710000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,2005.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
853896,,bse_fo,IO,SENSEX,SENSEX2631979700PE,PE,SENSEX19MAR2679700.00PE,,1,,,SENSEX2631979700PE,,,5,20,1773944999,1,2,7970000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,1180,753895.0,275795.0,1,1,1,0,0,1,0,-1,1,0,1000
860292,,bse_fo,IO,SENSEX,SENSEX2631992800PE,PE,SENSEX19MAR2692800.00PE,,1,,,SENSEX2631992800PE,,,5,20,1773944999,1,2,9280000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,2054380.0,1576050.0,1,1,1,0,0,1,0,-1,1,0,1000
853264,,bse_fo,IO,SENSEX,SENSEX2631985500CE,CE,SENSEX19MAR2685500.00CE,,1,,,SENSEX2631985500CE,,,5,20,1773944999,1,2,8550000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,4800,2005.0,190.0,1,1,1,0,0,1,0,-1,1,0,1000
853945,,bse_fo,IO,SENSEX,SENSEX2631973700PE,PE,SENSEX19MAR2673700.00PE,,1,,,SENSEX2631973700PE,,,5,20,1773944999,1,2,7370000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,28940,127325.0,9620.0,1,1,1,0,0,1,0,-1,1,0,1000
852574,,bse_fo,IO,SENSEX,SENSEX2631990600CE,CE,SENSEX19MAR2690600.00CE,,1,,,SENSEX2631990600CE,,,5,20,1773944999,1,2,9060000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,1120,2005.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
852758,,bse_fo,IO,SENSEX,SENSEX2631987600CE,CE,SENSEX19MAR2687600.00CE,,1,,,SENSEX2631987600CE,,,5,20,1773944999,1,2,8760000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,100,2005.0,145.0,1,1,1,0,0,1,0,-1,1,0,1000
852446,,bse_fo,IO,SENSEX,SENSEX2631982000CE,CE,SENSEX19MAR2682000.00CE,,1,,,SENSEX2631982000CE,,,5,20,1773944999,1,2,8200000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,244640,2005.0,1120.0,1,1,1,0,0,1,0,-1,1,0,1000
849128,,bse_fo,IO,SENSEX,SENSEX2631983000CE,CE,SENSEX19MAR2683000.00CE,,1,,,SENSEX2631983000CE,,,5,20,1773944999,1,2,8300000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,201740,2005.0,655.0,1,1,1,0,0,1,0,-1,1,0,1000
886572,,bse_fo,IO,SENSEX,SENSEX2631965400CE,CE,SENSEX19MAR2665400.00CE,,1,,,SENSEX2631965400CE,,,5,20,1773944999,1,2,6540000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,1,1,0.0,20,0,1158510.0,680180.0,1,1,1,0,0,1,0,-1,1,0,1000
858285,,bse_fo,IO,SENSEX,SENSEX2631972200PE,PE,SENSEX19MAR2672200.00PE,,1,,,SENSEX2631972200PE,,,5,20,1773944999,1,2,7220000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,31400,46130.0,26290.0,1,1,1,0,0,1,0,-1,1,0,1000
879527,,bse_fo,IO,SENSEX,SENSEX2631970200CE,CE,SENSEX19MAR2670200.00CE,,1,,,SENSEX2631970200CE,,,5,20,1773944999,1,2,7020000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,684850.0,206890.0,1,1,1,0,0,1,0,-1,1,0,1000
848897,,bse_fo,IO,SENSEX,SENSEX2631974700CE,CE,SENSEX19MAR2674700.00CE,,1,,,SENSEX2631974700CE,,,5,20,1773944999,1,2,7470000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,79080,217180.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
855767,,bse_fo,IO,SENSEX,SENSEX2631983300CE,CE,SENSEX19MAR2683300.00CE,,1,,,SENSEX2631983300CE,,,5,20,1773944999,1,2,8330000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,1300,2005.0,570.0,1,1,1,0,0,1,0,-1,1,0,1000
886056,,bse_fo,IO,SENSEX,SENSEX2631965600PE,PE,SENSEX19MAR2665600.00PE,,1,,,SENSEX2631965600PE,,,5,20,1773944999,1,2,6560000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,1,1,0.0,20,0,2005.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
851877,,bse_fo,IO,SENSEX,SENSEX2631976400CE,CE,SENSEX19MAR2676400.00CE,,1,,,SENSEX2631976400CE,,,5,20,1773944999,1,2,7640000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,49220,65820.0,5495.0,1,1,1,0,0,1,0,-1,1,0,1000
852138,,bse_fo,IO,SENSEX,SENSEX2631976700PE,PE,SENSEX19MAR2676700.00PE,,1,,,SENSEX2631976700PE,,,5,20,1773944999,1,2,7670000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,18800,456950.0,21380.0,1,1,1,0,0,1,0,-1,1,0,1000
853709,,bse_fo,IO,SENSEX,SENSEX2631975700CE,CE,SENSEX19MAR2675700.00CE,,1,,,SENSEX2631975700CE,,,5,20,1773944999,1,2,7570000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,43520,114225.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
858505,,bse_fo,IO,SENSEX,SENSEX2631972600PE,PE,SENSEX19MAR2672600.00PE,,1,,,SENSEX2631972600PE,,,5,20,1773944999,1,2,7260000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,27640,60130.0,25120.0,1,1,1,0,0,1,0,-1,1,0,1000
852569,,bse_fo,IO,SENSEX,SENSEX2631976000PE,PE,SENSEX19MAR2676000.00PE,,1,,,SENSEX2631976000PE,,,5,20,1773944999,1,2,7600000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,217200,377560.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
853487,,bse_fo,IO,SENSEX,SENSEX2631980100CE,CE,SENSEX19MAR2680100.00CE,,1,,,SENSEX2631980100CE,,,5,20,1773944999,1,2,8010000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,23120,4070.0,3475.0,1,1,1,0,0,1,0,-1,1,0,1000
849660,,bse_fo,IO,SENSEX,SENSEX2631986600PE,PE,SENSEX19MAR2686600.00PE,,1,,,SENSEX2631986600PE,,,5,20,1773944999,1,2,8660000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,1434940.0,956610.0,1,1,1,0,0,1,0,-1,1,0,1000
851676,,bse_fo,IO,SENSEX,SENSEX2631979500CE,CE,SENSEX19MAR2679500.00CE,,1,,,SENSEX2631979500CE,,,5,20,1773944999,1,2,7950000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,169320,5520.0,4925.0,1,1,1,0,0,1,0,-1,1,0,1000
856159,,bse_fo,IO,SENSEX,SENSEX2631977200CE,CE,SENSEX19MAR2677200.00CE,,1,,,SENSEX2631977200CE,,,5,20,1773944999,1,2,7720000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,49400,33295.0,10845.0,1,1,1,0,0,1,0,-1,1,0,1000
853203,,bse_fo,IO,SENSEX,SENSEX2631980200PE,PE,SENSEX19MAR2680200.00PE,,1,,,SENSEX2631980200PE,,,5,20,1773944999,1,2,8020000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,1740,784675.0,306415.0,1,1,1,0,0,1,0,-1,1,0,1000
882400,,bse_fo,IO,SENSEX,SENSEX2631968100PE,PE,SENSEX19MAR2668100.00PE,,1,,,SENSEX2631968100PE,,,5,20,1773944999,1,2,6810000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,2005.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
851479,,bse_fo,IO,SENSEX,SENSEX2631984800CE,CE,SENSEX19MAR2684800.00CE,,1,,,SENSEX2631984800CE,,,5,20,1773944999,1,2,8480000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,4560,2005.0,300.0,1,1,1,0,0,1,0,-1,1,0,1000
849409,,bse_fo,IO,SENSEX,SENSEX2631986300CE,CE,SENSEX19MAR2686300.00CE,,1,,,SENSEX2631986300CE,,,5,20,1773944999,1,2,8630000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,640,2005.0,145.0,1,1,1,0,0,1,0,-1,1,0,1000
853387,,bse_fo,IO,SENSEX,SENSEX2631979500PE,PE,SENSEX19MAR2679500.00PE,,1,,,SENSEX2631979500PE,,,5,20,1773944999,1,2,7950000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,11320,725675.0,247715.0,1,1,1,0,0,1,0,-1,1,0,1000
851608,,bse_fo,IO,SENSEX,SENSEX2631974200PE,PE,SENSEX19MAR2674200.00PE,,1,,,SENSEX2631974200PE,,,5,20,1773944999,1,2,7420000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,52880,173080.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
853268,,bse_fo,IO,SENSEX,SENSEX2631987800CE,CE,SENSEX19MAR2687800.00CE,,1,,,SENSEX2631987800CE,,,5,20,1773944999,1,2,8780000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,600,2005.0,60.0,1,1,1,0,0,1,0,-1,1,0,1000
858006,,bse_fo,IO,SENSEX,SENSEX2631971400CE,CE,SENSEX19MAR2671400.00CE,,1,,,SENSEX2631971400CE,,,5,20,1773944999,1,2,7140000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,569875.0,96665.0,1,1,1,0,0,1,0,-1,1,0,1000
860250,,bse_fo,IO,SENSEX,SENSEX2631993200PE,PE,SENSEX19MAR2693200.00PE,,1,,,SENSEX2631993200PE,,,5,20,1773944999,1,2,9320000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,1,1,0.0,20,0,2094340.0,1616020.0,1,1,1,0,0,1,0,-1,1,0,1000
854882,,bse_fo,IO,SENSEX,SENSEX2631979200PE,PE,SENSEX19MAR2679200.00PE,,1,,,SENSEX2631979200PE,,,5,20,1773944999,1,2,7920000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,1340,623035.0,145405.0,1,1,1,0,0,1,0,-1,1,0,1000
855134,,bse_fo,IO,SENSEX,SENSEX2631991800PE,PE,SENSEX19MAR2691800.00PE,,1,,,SENSEX2631991800PE,,,5,20,1773944999,1,2,9180000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,1954470.0,1476140.0,1,1,1,0,0,1,0,-1,1,0,1000
850199,,bse_fo,IO,SENSEX,SENSEX2631986800PE,PE,SENSEX19MAR2686800.00PE,,1,,,SENSEX2631986800PE,,,5,20,1773944999,1,2,8680000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,1454920.0,976600.0,1,1,1,0,0,1,0,-1,1,0,1000
852921,,bse_fo,IO,SENSEX,SENSEX2631988200CE,CE,SENSEX19MAR2688200.00CE,,1,,,SENSEX2631988200CE,,,5,20,1773944999,1,2,8820000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,1460,2005.0,70.0,1,1,1,0,0,1,0,-1,1,0,1000
856625,,bse_fo,IO,SENSEX,SENSEX2631986800CE,CE,SENSEX19MAR2686800.00CE,,1,,,SENSEX2631986800CE,,,5,20,1773944999,1,2,8680000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,280,2005.0,150.0,1,1,1,0,0,1,0,-1,1,0,1000
851885,,bse_fo,IO,SENSEX,SENSEX2631978700CE,CE,SENSEX19MAR2678700.00CE,,1,,,SENSEX2631978700CE,,,5,20,1773944999,1,2,7870000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,25400,9540.0,7645.0,1,1,1,0,0,1,0,-1,1,0,1000
852960,,bse_fo,IO,SENSEX,SENSEX2631982200CE,CE,SENSEX19MAR2682200.00CE,,1,,,SENSEX2631982200CE,,,5,20,1773944999,1,2,8220000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,5380,2005.0,1020.0,1,1,1,0,0,1,0,-1,1,0,1000
858548,,bse_fo,IO,SENSEX,SENSEX2631972500CE,CE,SENSEX19MAR2672500.00CE,,1,,,SENSEX2631972500CE,,,5,20,1773944999,1,2,7250000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,140,475145.0,27395.0,1,1,1,0,0,1,0,-1,1,0,1000
852338,,bse_fo,IO,SENSEX,SENSEX2631978000CE,CE,SENSEX19MAR2678000.00CE,,1,,,SENSEX2631978000CE,,,5,20,1773944999,1,2,7800000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,352080,16635.0,9995.0,1,1,1,0,0,1,0,-1,1,0,1000
848593,,bse_fo,IO,SENSEX,SENSEX2631974800PE,PE,SENSEX19MAR2674800.00PE,,1,,,SENSEX2631974800PE,,,5,20,1773944999,1,2,7480000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,95020,236705.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
853449,,bse_fo,IO,SENSEX,SENSEX2631986100CE,CE,SENSEX19MAR2686100.00CE,,1,,,SENSEX2631986100CE,,,5,20,1773944999,1,2,8610000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,340,2005.0,125.0,1,1,1,0,0,1,0,-1,1,0,1000
882166,,bse_fo,IO,SENSEX,SENSEX2631968300CE,CE,SENSEX19MAR2668300.00CE,,1,,,SENSEX2631968300CE,,,5,20,1773944999,1,2,6830000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,872010.0,393680.0,1,1,1,0,0,1,0,-1,1,0,1000
853474,,bse_fo,IO,SENSEX,SENSEX2631989500PE,PE,SENSEX19MAR2689500.00PE,,1,,,SENSEX2631989500PE,,,5,20,1773944999,1,2,8950000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,1724680.0,1246350.0,1,1,1,0,0,1,0,-1,1,0,1000
848773,,bse_fo,IO,SENSEX,SENSEX2631973100PE,PE,SENSEX19MAR2673100.00PE,,1,,,SENSEX2631973100PE,,,5,20,1773944999,1,2,7310000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,52340,85055.0,20475.0,1,1,1,0,0,1,0,-1,1,0,1000
886622,,bse_fo,IO,SENSEX,SENSEX2631965700PE,PE,SENSEX19MAR2665700.00PE,,1,,,SENSEX2631965700PE,,,5,20,1773944999,1,2,6570000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,1,1,0.0,20,0,2005.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
850564,,bse_fo,IO,SENSEX,SENSEX2631978400PE,PE,SENSEX19MAR2678400.00PE,,1,,,SENSEX2631978400PE,,,5,20,1773944999,1,2,7840000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,3320,621285.0,146275.0,1,1,1,0,0,1,0,-1,1,0,1000
853891,,bse_fo,IO,SENSEX,SENSEX2631977400PE,PE,SENSEX19MAR2677400.00PE,,1,,,SENSEX2631977400PE,,,5,20,1773944999,1,2,7740000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,4860,526490.0,65090.0,1,1,1,0,0,1,0,-1,1,0,1000
849956,,bse_fo,IO,SENSEX,SENSEX2631991200PE,PE,SENSEX19MAR2691200.00PE,,1,,,SENSEX2631991200PE,,,5,20,1773944999,1,2,9120000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,1894520.0,1416200.0,1,1,1,0,0,1,0,-1,1,0,1000
848808,,bse_fo,IO,SENSEX,SENSEX2631989100PE,PE,SENSEX19MAR2689100.00PE,,1,,,SENSEX2631989100PE,,,5,20,1773944999,1,2,8910000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,1684720.0,1206380.0,1,1,1,0,0,1,0,-1,1,0,1000
854820,,bse_fo,IO,SENSEX,SENSEX2631983800CE,CE,SENSEX19MAR2683800.00CE,,1,,,SENSEX2631983800CE,,,5,20,1773944999,1,2,8380000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,1080,2005.0,420.0,1,1,1,0,0,1,0,-1,1,0,1000
849084,,bse_fo,IO,SENSEX,SENSEX2631976400PE,PE,SENSEX19MAR2676400.00PE,,1,,,SENSEX2631976400PE,,,5,20,1773944999,1,2,7640000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,14700,422010.0,4010.0,1,1,1,0,0,1,0,-1,1,0,1000
851258,,bse_fo,IO,SENSEX,SENSEX2631990300PE,PE,SENSEX19MAR2690300.00PE,,1,,,SENSEX2631990300PE,,,5,20,1773944999,1,2,9030000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,1804620.0,1326280.0,1,1,1,0,0,1,0,-1,1,0,1000
879622,,bse_fo,IO,SENSEX,SENSEX2631970400CE,CE,SENSEX19MAR2670400.00CE,,1,,,SENSEX2631970400CE,,,5,20,1773944999,1,2,7040000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,665505.0,187785.0,1,1,1,0,0,1,0,-1,1,0,1000
883925,,bse_fo,IO,SENSEX,SENSEX2631967500CE,CE,SENSEX19MAR2667500.00CE,,1,,,SENSEX2631967500CE,,,5,20,1773944999,1,2,6750000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,0,951745.0,473415.0,1,1,1,0,0,1,0,-1,1,0,1000
885593,,bse_fo,IO,SENSEX,SENSEX2631965600CE,CE,SENSEX19MAR2665600.00CE,,1,,,SENSEX2631965600CE,,,5,20,1773944999,1,2,6560000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,1,1,0.0,20,0,1138520.0,660185.0,1,1,1,0,0,1,0,-1,1,0,1000
851619,,bse_fo,IO,SENSEX,SENSEX2631978800PE,PE,SENSEX19MAR2678800.00PE,,1,,,SENSEX2631978800PE,,,5,20,1773944999,1,2,7880000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,1620,635900.0,159130.0,1,1,1,0,0,1,0,-1,1,0,1000
853077,,bse_fo,IO,SENSEX,SENSEX2631976200PE,PE,SENSEX19MAR2676200.00PE,,1,,,SENSEX2631976200PE,,,5,20,1773944999,1,2,7620000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,17860,400005.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
849383,,bse_fo,IO,SENSEX,SENSEX2631974900CE,CE,SENSEX19MAR2674900.00CE,,1,,,SENSEX2631974900CE,,,5,20,1773944999,1,2,7490000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,53060,193925.0,5.0,1,1,1,0,0,1,0,-1,1,0,1000
856011,,bse_fo,IO,SENSEX,SENSEX2631978900CE,CE,SENSEX19MAR2678900.00CE,,1,,,SENSEX2631978900CE,,,5,20,1773944999,1,2,7890000.0,BSE,IO,1773944999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1773878400,1773878400,,,,,Cash,,0,1,0.0,20,22180,8215.0,6935.0,1,1,1,0,0,1,0,-1,1,0,1000
